Name,Gender,Frequency
प्रिमे,1,99
नगीना कुमारी,0,99
करिस्मा कुमारी,0,99
सरु माया,0,99
रोशनी देवी,0,99
गोमती,1,99
जासो,0,99
खड्क सिंह,1,99
फुदन,1,99
सहिम,1,99
ओसिन,0,99
अन्त कुमारी,0,99
नेवा लाल,1,99
अम्‍विका देवी,0,99
रबडी देवी,0,99
धारु,0,99
दिर्ध बहादुर,1,99
गिरिजा प्रसाद,1,99
कोपीला देवी,0,99
नबिन बहादुर,1,99
तिउरी,0,99
मीलन,1,99
सानीमाया,0,99
अन माया,0,99
खिमसरी,0,99
मुनि कुमारी,0,99
खिमा देबी,0,99
यु कुमारी,0,99
पारवति देवी,0,99
सकराम,1,99
कामनी कुमारी,0,99
सिता मायाँ,0,99
रुबेन,1,99
शंकर देव,1,99
अवध लाल,1,99
दालामु,0,99
लब कुमार,1,99
गुडडु,1,99
प्रलाद कुमार,1,99
धनई,1,99
वसन्ति,0,99
भुपेन्द्र वहादुर,1,99
रबिया,0,99
सोभाखर,1,99
पितम,1,99
बलराम,1,99
रामेश्‍वर राय,1,99
नन्दन कुमार,1,99
भीम नारायण,1,99
झनक प्रसाद,1,99
कमलावति,0,99
माग्ली,0,99
चनिया देवी,0,99
भद्रिका,0,99
गोवडी देवी,0,99
शर्मा,1,99
सुर्य,1,99
संस्कृति,0,99
दाडोमा,0,99
बोध प्रसाद,1,99
रङ्ग बहादुर,1,99
अरविन्द्र,1,99
शेषमणी,1,99
सावाना,0,99
लालु देवी,0,99
सरल,1,99
अजय सिंह,1,99
टिका सिं,1,99
इन्द्रा,0,99
राम सहाय,1,99
हिरा साह,1,98
उमकली,0,98
प्रेम काजी,1,98
पुर्णिमाया,0,98
सदाम हुसैन,1,98
गमा,0,98
निधी,0,98
स्वस्तिका,0,98
हरेकृष्ण,1,98
पनमा,0,98
मेहेर मान,1,98
सुधरा,0,98
जय किसन,1,98
पासपति,0,98
नृप राज,1,98
तेजा,1,98
कमान बहादुर,1,98
रंगिता कुमारी,0,98
सुस्मीता कुमारी,0,98
ओममाया,0,98
नविन चन्द्र,1,98
कमला देबि,0,98
शाह जहाँ,0,98
सुवेक्षा,0,98
हिमांशु,1,98
साननानी,0,98
अल्पना,0,98
निता,0,98
शोमा,0,98
किसन सिह,1,98
ग‌गा कुमारी,0,98
जदु,1,98
श्री लक्ष्मी,0,98
रामभगत,1,98
उजिर बहादुर,1,98
अनिश,1,98
सञ्जु कुमारी,0,98
अघनिया,0,98
राजु महतो,1,98
तालमुन,0,98
दाल माया,0,98
कालु देवी,0,98
कोइल,1,98
भगवानी,1,98
सुकमारी,0,98
कुसुम माया,0,98
मो. जाकिर,1,98
अयोधी,1,98
सुमीत,1,98
अचलन देवी,0,98
बबी कुमारी,0,98
नन्नी देवी,0,98
एतवरिया देवी,0,98
दिवाकर प्रसाद,1,98
देव प्रकाश,1,98
रति माया,0,98
शुभनारायण,1,98
शरु,0,98
रेविया देवी,0,98
म.,1,98
जसना,0,98
घनी,0,98
सिंग,1,98
पिङ्गला,0,98
दाल चिनी,0,98
हुकुमा,0,98
समर्पण,1,98
खुमे,1,98
दया सागर,1,98
रुक मान,1,98
लव बहादुर,1,98
अरबाज,1,98
मानमती देबी,0,98
आदि माया,0,98
राम अशिश,1,98
खिम,1,98
दिल महमद,1,98
ईश्वरा देवी,0,98
सिता,1,98
मधुरी,1,98
बिस्ने,1,98
कमलेश्‍वर,1,98
साहीली,0,98
पठाने,1,98
आईतराम,1,98
भक्त नारायण,1,98
जियन,1,98
प्रवेश,1,98
अम्बीका कुमारी,0,98
सफिउल्लाह,1,98
नरबदा,0,98
बिरमान,1,98
सत्या,0,98
शिव पूजन,1,98
दृष्टी,0,98
सुविता कुमारी,0,98
असिमा,0,98
देबिन्द्र,1,98
लक्ष्मी घर्ति,0,98
गुण लक्ष्मी,0,98
ट‌क बहादुर,1,98
जिउती,0,98
छवि राज,1,98
भूवन,1,98
रामसखि,0,98
पुष्प वहादुर,1,98
अमरजीत,1,98
रासलाल,1,98
सोमिन्त्रा कुमारी,0,98
संजु,1,98
भिष्म प्रसाद,1,98
दुर्गि,0,98
छम कला,0,98
नीलम कुमारी,0,98
महेस,1,98
मदन महतो,1,98
जमील,1,98
साधना देवी,0,98
चन्नरी,0,98
ईन्दिरा कुमारी,0,98
लक्ष्मण महतो,1,98
भुमी,1,98
इसा,1,98
विजुले,1,98
गौरभ,1,98
अकाश कुमार,1,98
तन्जीला,0,98
अनिरुद्र प्रसाद,1,97
विज माया,0,97
रिङकु,0,97
कपुरी,0,97
धिरेन्द्र सिंह,1,97
तरुण,1,97
रामकृत,1,97
जगदिला देवी,0,97
सदीक्षा,0,97
प्रसु राम,1,97
जनार्जन,1,97
सुबास कुमार,1,97
किस्मतुल,0,97
बिनु माया,0,97
शिवनाथ साह,1,97
चेरिया,0,97
वेला,0,97
राजेन्‍द्र साह,1,97
ननिता,0,97
मखनी देवी,0,97
लाक्पा डोल्मा,0,97
धर्मेन्द्र साह,1,97
तवसुम,0,97
विकनी,0,97
राम बिनय,1,97
सदा नन्द,1,97
गम प्रसाद,1,97
मोहम्मद रजा,1,97
मनकामना,0,97
द्रोण राज,1,97
पुरुषोतम प्रसाद,1,97
हाँसा देवी,0,97
हरी,1,97
लासाङ,0,97
आसिफ,1,97
लोटन,1,97
कञ्चन कुमारी,0,97
शुष्मा,0,97
तोल बहादुर,1,97
तुल सिंह,1,97
गोपिराम,1,97
कल्लु राम,1,97
हिरिया देवी,0,97
पुड्की,0,97
गुमान बहादुर,1,97
सकुन्ती कुमारी,0,97
गुमा देबी,0,97
कुशल कुमार,1,97
प्रतिभा देवी,0,97
चन्‍द्र,0,97
शोभी,0,97
रामचन्द्र ठाकुर,1,97
रफीक,1,97
शाह आलम,1,97
हंस,1,97
हर्ष वहादुर,1,97
सरिता कार्की,0,97
रविन्द्र राय,1,97
दिपक राना,1,97
जंगली देवी,0,97
सुरुज,0,97
सिता घर्ती,0,97
मोवारक,1,97
नोखी कुमारी,0,97
रेश्‍मी देवी,0,97
गनौर,1,97
विश्व कुमार,1,97
कलिता देवी,0,97
कल वहादुर,1,97
जमान,1,97
चन्‍द्रवती,0,97
सन्ध्या देवी,0,97
अरबुन निसा,0,97
नारद कुमार,1,97
मनराम,1,97
प्रिया,0,97
जुनैद,1,97
नीरा कुमारी,0,97
भुमिश्‍वर,1,97
जर्नादन,1,97
अमृका,0,97
युद्ध कुमारी,0,97
चैता,1,97
छिरी,1,97
छन्द कुमारी,0,97
रसीद,1,97
डोमनी कुमारी,0,97
नरध्वज,1,97
दिन कुमारी,0,97
रमनी देवी,0,97
लक्ष्मी कृष्ण,1,97
भिम,1,97
सर बहादुर,1,97
रितिक कुमार,1,97
वविन,1,97
उर माया,0,97
नेप बहादुर,1,97
रधिका,0,97
प्रमेश्वरी,0,97
चन्दन साह,1,97
धर्म भक्त,1,96
बजरंग,1,96
विपीन कुमार,1,96
वनवारी,1,96
रोशा,0,96
सामुयल,1,96
पासाङ ल्हमु,0,96
सानो भाई,1,96
गणेशी,0,96
नारद बहादुर,1,96
टिकेन्द्र,1,96
तिलु देवी,0,96
अतिसरा,0,96
मन्जुला कुमारी,0,96
यस बहादुर,1,96
जाली माया,0,96
मनसरी देवी,0,96
पोक्ची माया,0,96
